"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034368","protein-lipid complex remodeling","4/90","37/18805",0.108108108108108,22.5885885885886,9.11522881504127,2.87125080246905e-05,0.000732579133315674,0.000483003393137149,"AGT/PLA2G2A/APOA4/APOA1",4
"GO:0034369","plasma lipoprotein particle remodeling","4/90","37/18805",0.108108108108108,22.5885885885886,9.11522881504127,2.87125080246905e-05,0.000732579133315674,0.000483003393137149,"AGT/PLA2G2A/APOA4/APOA1",4
"GO:0051336","regulation of hydrolase activity","9/90","334/18805",0.0269461077844311,5.63023952095808,5.92083484409267,3.15380284760895e-05,0.000790165496314201,0.000520971180454305,"SERPINA5/SFRP1/PRTN3/SERPIND1/FETUB/APOA4/SERPINF2/APOA1/SEMA4D",9
"GO:0010717","regulation of epithelial to mesenchymal transition","6/90","126/18805",0.0476190476190476,9.94973544973545,6.98988643354935,3.15594281842551e-05,0.000790165496314201,0.000520971180454305,"MDK/SFRP1/AGT/NOTCH1/IL6/COL1A1",6
"GO:0010742","macrophage derived foam cell differentiation","4/90","38/18805",0.105263157894737,21.9941520467836,8.9834709911989,3.19734498714662e-05,0.000793119187089426,0.000522918605110335,"AGT/PLA2G2A/CRP/CSF1",4
"GO:0006801","superoxide metabolic process","5/90","77/18805",0.0649350649350649,13.5678210678211,7.66321678281272,3.38043272336099e-05,0.00083084213448478,0.000547790063717986,"SOD2/AGT/CRP/APOA4/MB",5
"GO:0034367","protein-containing complex remodeling","4/90","39/18805",0.102564102564103,21.4301994301994,8.85667103318864,3.54976768600335e-05,0.000856741228000268,0.000564865829977584,"AGT/PLA2G2A/APOA4/APOA1",4
"GO:0090077","foam cell differentiation","4/90","39/18805",0.102564102564103,21.4301994301994,8.85667103318864,3.54976768600335e-05,0.000856741228000268,0.000564865829977584,"AGT/PLA2G2A/CRP/CSF1",4
"GO:0001649","osteoblast differentiation","8/90","262/18805",0.0305343511450382,6.37998303647159,6.08125217665663,3.69014628448507e-05,0.000882669812154956,0.000581961039978003,"HGF/SFRP1/SMOC1/SPP1/NOTCH1/IL6/COL1A1/SEMA4D",8
"GO:0001837","epithelial to mesenchymal transition","7/90","192/18805",0.0364583333333333,7.6177662037037,6.39153698035496,3.78906862262173e-05,0.000898311047787931,0.000592273604914697,"HGF/MDK/SFRP1/AGT/NOTCH1/IL6/COL1A1",7
"GO:0010977","negative regulation of neuron projection development","6/90","131/18805",0.0458015267175573,9.56997455470738,6.82571205232131,3.92890314269715e-05,0.000915474702575648,0.000603589929833181,"NTN1/RTN4RL1/EPHB2/SPP1/NEO1/SEMA3G",6
"GO:0006958","complement activation, classical pathway","4/90","40/18805",0.1,20.8944444444444,8.73451887077977,3.92980928690555e-05,0.000915474702575648,0.000603589929833181,"C1S/C9/C6/CR2",4
"GO:0050919","negative chemotaxis","4/90","41/18805",0.0975609756097561,20.3848238482385,8.61673100305366,4.33878211949366e-05,0.00100203424983823,0.000660660290064461,"NTN1/APOA1/SEMA3G/SEMA4D",4
"GO:1901888","regulation of cell junction assembly","8/90","270/18805",0.0296296296296296,6.19094650205761,5.95776817499198,4.5652831311476e-05,0.00104160530508046,0.000686750241419624,"SFRP1/KDR/NTN1/EPHB2/AGT/CBLN2/AMIGO1/SEMA4D",8
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","7/90","198/18805",0.0353535353535354,7.38692480359147,6.2652395326323,4.60789523147849e-05,0.00104160530508046,0.000686750241419624,"GPNMB/EPO/KDR/PLA2G2A/NOTCH1/SERPINF2/NOTCH2",7
"GO:0048681","negative regulation of axon regeneration","3/90","15/18805",0.2,41.7888888888889,10.9591172849474,4.62676488632232e-05,0.00104160530508046,0.000686750241419624,"RTN4RL1/SPP1/NEO1",3
"GO:0003018","vascular process in circulatory system","8/90","278/18805",0.0287769784172662,6.01278976818545,5.83916568638662,5.60738308919032e-05,0.00124119817622345,0.000818345627670554,"SOD2/AGT/TFRC/CDH5/ECE1/CRP/PLOD3/SERPINF2",8
"GO:0031346","positive regulation of cell projection organization","9/90","360/18805",0.025,5.22361111111111,5.61109090272936,5.64081760890678e-05,0.00124119817622345,0.000818345627670554,"MDK/EPO/CRABP2/NTN1/EPHB2/CXCL12/AMIGO1/CNTN1/SEMA4D",9
"GO:0070571","negative regulation of neuron projection regeneration","3/90","16/18805",0.1875,39.1770833333333,10.5940584400721,5.6747631478801e-05,0.00124119817622345,0.000818345627670554,"RTN4RL1/SPP1/NEO1",3
"GO:0061041","regulation of wound healing","6/90","140/18805",0.0428571428571429,8.95476190476191,6.55131778379753,5.69867023797999e-05,0.00124119817622345,0.000818345627670554,"KLKB1/EPHB2/SERPINF2/CD109/SMOC2/PLG",6
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","4/90","45/18805",0.0888888888888889,18.5728395061728,8.18433208249178,6.29096818746816e-05,0.0013559961282728,0.000894034106694077,"SOD2/AGT/ECE1/SERPINF2",4
"GO:0030099","myeloid cell differentiation","10/90","455/18805",0.021978021978022,4.59218559218559,5.37895475106982,6.32696961680105e-05,0.0013559961282728,0.000894034106694077,"EPO/SFRP1/PRTN3/IL1RL1/TFRC/CSF1/NOTCH2/CD109/MB/IL12B",10
"GO:0006869","lipid transport","10/90","460/18805",0.0217391304347826,4.54227053140097,5.33400286034294,6.92905347497884e-05,0.00147324875075145,0.000971340996743066,"SERPINA5/LBP/CRABP2/RBP4/APOF/AGT/SPP1/PLA2G2A/APOA4/APOA1",10
"GO:1901342","regulation of vasculature development","9/90","372/18805",0.0241935483870968,5.05510752688172,5.47806641535386,7.25525888887883e-05,0.0015304597293942,0.00100906128599575,"THBS4/MDK/GPNMB/SFRP1/KDR/CXCL12/CDH5/IL6/SMOC2",9
"GO:0051051","negative regulation of transport","10/90","467/18805",0.0214132762312634,4.47418510587675,5.27213922485709,7.85355500691271e-05,0.00164372452058743,0.00108373892282891,"ACTN2/SFRP4/EPO/SFRP1/PRTN3/EPHB2/AGT/NOTCH1/IL12B/NEO1",10
"GO:0008038","neuron recognition","4/90","48/18805",0.0833333333333333,17.412037037037,7.89501352072102,8.12624644080697e-05,0.0016746318626863,0.00110411672288859,"EPHB2/AMIGO1/CNTN6/NCAM2",4
"GO:0071526","semaphorin-plexin signaling pathway","4/90","48/18805",0.0833333333333333,17.412037037037,7.89501352072102,8.12624644080697e-05,0.0016746318626863,0.00110411672288859,"KDR/ECE1/SEMA3G/SEMA4D",4
"GO:0051917","regulation of fibrinolysis","3/90","18/18805",0.166666666666667,34.8240740740741,9.95600054805819,8.21179504681548e-05,0.00167934342980295,0.00110722314893985,"KLKB1/SERPINF2/PLG",3
"GO:0032946","positive regulation of mononuclear cell proliferation","6/90","150/18805",0.04,8.35777777777778,6.27402334122301,8.35911161231083e-05,0.00169651969768036,0.0011185477899089,"EPO/EPHB2/TFRC/IL6/CSF1/IL12B",6
"GO:0050679","positive regulation of epithelial cell proliferation","7/90","218/18805",0.0321100917431193,6.7092252803262,5.8796603340262,8.45025058858828e-05,0.00170212190427278,0.00112224143155134,"THBS4/MDK/SFRP1/KDR/CXCL12/NOTCH1/NOTCH2",7
"GO:0070372","regulation of ERK1 and ERK2 cascade","8/90","296/18805",0.027027027027027,5.64714714714715,5.58846148607028,8.69214551624566e-05,0.00173778043567329,0.00114575178132445,"GPNMB/EPO/KDR/EPHB2/PLA2G2A/NOTCH1/SERPINF2/NOTCH2",8
"GO:0046651","lymphocyte proliferation","8/90","300/18805",0.0266666666666667,5.57185185185185,5.53553615644884,9.54079558982849e-05,0.00188083681097257,0.00124007157769473,"GPNMB/EPO/EPHB2/TFRC/PLA2G2A/IL6/IL12B/CR2",8
"GO:0051150","regulation of smooth muscle cell differentiation","4/90","50/18805",0.08,16.7155555555556,7.7162744555442,9.54810773767335e-05,0.00188083681097257,0.00124007157769473,"SOD2/NOTCH1/NOTCH2/OLFM2",4
"GO:0010744","positive regulation of macrophage derived foam cell differentiation","3/90","19/18805",0.157894736842105,32.9912280701754,9.67480039589764,9.71776230600074e-05,0.00190028359253839,0.00125289321163805,"AGT/PLA2G2A/CSF1",3
"GO:0001818","negative regulation of cytokine production","9/90","389/18805",0.0231362467866324,4.83419023136247,5.29910181714055,0.000101965753878046,0.00197189343484748,0.00130010694629735,"LBP/HGF/GPNMB/IL1RL1/EPHB2/IL6/IL12B/APOA1/LILRA4",9
"GO:0035296","regulation of tube diameter","6/90","156/18805",0.0384615384615385,8.03632478632479,6.11972437647056,0.000103783864991973,0.00197189343484748,0.00130010694629735,"SOD2/AGT/ECE1/CRP/PLOD3/SERPINF2",6
"GO:0045667","regulation of osteoblast differentiation","6/90","156/18805",0.0384615384615385,8.03632478632479,6.11972437647056,0.000103783864991973,0.00197189343484748,0.00130010694629735,"HGF/SFRP1/SMOC1/NOTCH1/IL6/SEMA4D",6
"GO:0097746","blood vessel diameter maintenance","6/90","156/18805",0.0384615384615385,8.03632478632479,6.11972437647056,0.000103783864991973,0.00197189343484748,0.00130010694629735,"SOD2/AGT/ECE1/CRP/PLOD3/SERPINF2",6
"GO:0035150","regulation of tube size","6/90","157/18805",0.0382165605095541,7.98513800424628,6.09480965730463,0.000107496874311307,0.00202805722732389,0.00133713680574035,"SOD2/AGT/ECE1/CRP/PLOD3/SERPINF2",6
"GO:0043086","negative regulation of catalytic activity","8/90","306/18805",0.0261437908496732,5.46259985475672,5.45790527861667,0.000109418561916098,0.00204987641519738,0.00135152261240494,"SERPINA5/SERPIND1/FETUB/EPHB2/AGT/NOTCH1/UCHL1/SERPINF2",8
"GO:0055093","response to hyperoxia","3/90","20/18805",0.15,31.3416666666667,9.4145657160743,0.000113931073809019,0.00211528489686507,0.00139464767173124,"EPO/SOD2/COL1A1",3
"GO:1903037","regulation of leukocyte cell-cell adhesion","9/90","395/18805",0.0227848101265823,4.76075949367089,5.23840020016838,0.000114489104160297,0.00211528489686507,0.00139464767173124,"FGL1/MDK/GPNMB/EPO/TFRC/CXCL12/PLA2G2A/IL6/IL12B",9
"GO:0044331","cell-cell adhesion mediated by cadherin","4/90","53/18805",0.0754716981132075,15.769392033543,7.46669164201497,0.000120082655599091,0.00218844513163241,0.00144288360970479,"CDH5/NOTCH1/SERPINF2/PLG",4
"GO:0060688","regulation of morphogenesis of a branching structure","4/90","53/18805",0.0754716981132075,15.769392033543,7.46669164201497,0.000120082655599091,0.00218844513163241,0.00144288360970479,"HGF/MDK/SFRP1/AGT",4
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","9/90","399/18805",0.0225563909774436,4.71303258145363,5.19860666652321,0.000123535276763515,0.00223615544898281,0.00147433993178647,"SFRP4/SFRP1/HTRA1/KDR/CDH5/NOTCH1/NOTCH2/CD109/NEO1",9
"GO:0048588","developmental cell growth","7/90","232/18805",0.0301724137931034,6.30435823754789,5.6375092883366,0.000124518264926071,0.00223882168950968,0.00147609783501198,"CRABP2/NTN1/SPP1/CXCL12/POSTN/SEMA3G/SEMA4D",7
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","4/90","54/18805",0.0740740740740741,15.477366255144,7.38797955237239,0.000129217300012211,0.00224244565600915,0.0014784871852354,"C1S/C9/C6/CR2",4
"GO:0031103","axon regeneration","4/90","54/18805",0.0740740740740741,15.477366255144,7.38797955237239,0.000129217300012211,0.00224244565600915,0.0014784871852354,"RTN4RL1/SPP1/APOA4/NEO1",4
"GO:0050771","negative regulation of axonogenesis","4/90","54/18805",0.0740740740740741,15.477366255144,7.38797955237239,0.000129217300012211,0.00224244565600915,0.0014784871852354,"NTN1/EPHB2/SPP1/SEMA3G",4
"GO:0071622","regulation of granulocyte chemotaxis","4/90","54/18805",0.0740740740740741,15.477366255144,7.38797955237239,0.000129217300012211,0.00224244565600915,0.0014784871852354,"THBS4/LBP/MDK/CSF1",4
"GO:0071827","plasma lipoprotein particle organization","4/90","54/18805",0.0740740740740741,15.477366255144,7.38797955237239,0.000129217300012211,0.00224244565600915,0.0014784871852354,"AGT/PLA2G2A/APOA4/APOA1",4
"GO:0003073","regulation of systemic arterial blood pressure","5/90","102/18805",0.0490196078431373,10.2423747276688,6.49051984317631,0.000129742096558946,0.00224244565600915,0.0014784871852354,"SOD2/AGT/ECE1/SERPINF2/POSTN",5
"GO:0007413","axonal fasciculation","3/90","21/18805",0.142857142857143,29.8492063492063,9.17277916364008,0.000132459806669459,0.00224594824093342,0.0014807965062715,"EPHB2/AMIGO1/NCAM2",3
"GO:0048670","regulation of collateral sprouting","3/90","21/18805",0.142857142857143,29.8492063492063,9.17277916364008,0.000132459806669459,0.00224594824093342,0.0014807965062715,"CRABP2/SPP1/SEMA4D",3
"GO:0106030","neuron projection fasciculation","3/90","21/18805",0.142857142857143,29.8492063492063,9.17277916364008,0.000132459806669459,0.00224594824093342,0.0014807965062715,"EPHB2/AMIGO1/NCAM2",3
"GO:0002685","regulation of leukocyte migration","7/90","236/18805",0.0296610169491525,6.19750470809793,5.57196134689924,0.000138416247653224,0.00232478457372036,0.00153277480391457,"THBS4/LBP/MDK/CXCL12/CCL7/IL6/CSF1",7
"GO:0072538","T-helper 17 type immune response","4/90","55/18805",0.0727272727272727,15.1959595959596,7.31133904303678,0.00013884491668356,0.00232478457372036,0.00153277480391457,"EPHB2/NOTCH1/IL6/IL12B",4
"GO:0044344","cellular response to fibroblast growth factor stimulus","6/90","165/18805",0.0363636363636364,7.5979797979798,5.903117934863,0.000141159294530929,0.00234885559036248,0.00154864528422948,"SFRP1/KDR/EPHB2/SMOC2/POSTN/COL1A1",6
"GO:0070371","ERK1 and ERK2 cascade","8/90","319/18805",0.0250783699059561,5.23998606757227,5.29650951666472,0.000145681292162951,0.00240913692410213,0.0015883899171503,"GPNMB/EPO/KDR/EPHB2/PLA2G2A/NOTCH1/SERPINF2/NOTCH2",8
"GO:0002639","positive regulation of immunoglobulin production","4/90","56/18805",0.0714285714285714,14.9246031746032,7.2366779628493,0.000148981266494303,0.00244859394440636,0.00161440468309616,"RBP4/EPHB2/TFRC/IL6",4
"GO:0050678","regulation of epithelial cell proliferation","9/90","410/18805",0.0219512195121951,4.58658536585366,5.09183901768236,0.000151555686707933,0.00247571758957654,0.00163228781961432,"THBS4/MDK/SFRP1/KDR/CXCL12/NOTCH1/NOTCH2/CD109/IL12B",9
"GO:0007596","blood coagulation","7/90","241/18805",0.029045643153527,6.06892577224527,5.49212146043192,0.00015753380707015,0.00255777617661171,0.00168639061093277,"SAA1/KLKB1/SERPIND1/EPHB2/IL6/SERPINF2/PLG",7
"GO:0071825","protein-lipid complex organization","4/90","57/18805",0.0701754385964912,14.6627680311891,7.16390982439773,0.000159642245650928,0.00257639503673998,0.00169866638048356,"AGT/PLA2G2A/APOA4/APOA1",4
"GO:1990266","neutrophil migration","5/90","107/18805",0.0467289719626168,9.76375908618899,6.30429027719014,0.00016251957371008,0.00260712537706171,0.00171892747989609,"SAA1/THBS4/LBP/MDK/PRTN3",5
"GO:0050670","regulation of lymphocyte proliferation","7/90","243/18805",0.0288065843621399,6.01897576588935,5.46081308506116,0.000165756201712836,0.00264321943088505,0.00174272497790814,"GPNMB/EPO/EPHB2/TFRC/PLA2G2A/IL6/IL12B",7
"GO:0048639","positive regulation of developmental growth","6/90","171/18805",0.0350877192982456,7.33138401559454,5.76759989603594,0.000171499871550308,0.00271862814132116,0.00179244337876934,"CRABP2/NTN1/CXCL12/NOTCH1/CSF1/SEMA4D",6
"GO:0019430","removal of superoxide radicals","3/90","23/18805",0.130434782608696,27.2536231884058,8.73642409142438,0.000175162924879694,0.00274421915644853,0.00180931602307249,"SOD2/APOA4/MB",3
"GO:2000047","regulation of cell-cell adhesion mediated by cadherin","3/90","23/18805",0.130434782608696,27.2536231884058,8.73642409142438,0.000175162924879694,0.00274421915644853,0.00180931602307249,"NOTCH1/SERPINF2/PLG",3
"GO:0050817","coagulation","7/90","246/18805",0.0284552845528455,5.94557362240289,5.41450051433244,0.000178738998341058,0.00278396381718427,0.00183552043584024,"SAA1/KLKB1/SERPIND1/EPHB2/IL6/SERPINF2/PLG",7
"GO:0071774","response to fibroblast growth factor","6/90","173/18805",0.0346820809248555,7.24662813102119,5.72387876679333,0.000182684939656177,0.00282897660889537,0.00186519822782516,"SFRP1/KDR/EPHB2/SMOC2/POSTN/COL1A1",6
"GO:0007599","hemostasis","7/90","248/18805",0.0282258064516129,5.89762544802867,5.38404877576949,0.000187842728089488,0.00289213027903299,0.00190683664690963,"SAA1/KLKB1/SERPIND1/EPHB2/IL6/SERPINF2/PLG",7
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","5/90","111/18805",0.045045045045045,9.41191191191191,6.16391365814652,0.000193016524164469,0.00295480724706636,0.00194816076720589,"KDR/CDH5/NOTCH1/NOTCH2/NEO1",5
"GO:2001026","regulation of endothelial cell chemotaxis","3/90","24/18805",0.125,26.1180555555556,8.53854244099572,0.000199494143599462,0.00303661824263044,0.00200210031674579,"KDR/NOTCH1/SMOC2",3
"GO:0014013","regulation of gliogenesis","5/90","112/18805",0.0446428571428571,9.32787698412698,6.12992653855867,0.000201280264804547,0.00304320454810089,0.00200644279354562,"MDK/NTN1/NOTCH1/IL6/SIRT2",5
"GO:0033002","muscle cell proliferation","7/90","251/18805",0.0278884462151394,5.82713590084108,5.33898954944303,0.000202198734438954,0.00304320454810089,0.00200644279354562,"HGF/RBP4/SOD2/NOTCH1/IL6/SERPINF2/IL12B",7
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","9/90","427/18805",0.0210772833723653,4.403981264637,4.93404873984653,0.000205205632043808,0.00307120607958303,0.00202490473725087,"SFRP4/SFRP1/HTRA1/KDR/CDH5/NOTCH1/NOTCH2/CD109/NEO1",9
"GO:0014009","glial cell proliferation","4/90","61/18805",0.0655737704918033,13.7012750455373,6.89021162096411,0.000207854854938746,0.0030764815269663,0.0020283829403153,"NTN1/NOTCH1/IL6/CSF1",4
"GO:0031102","neuron projection regeneration","4/90","61/18805",0.0655737704918033,13.7012750455373,6.89021162096411,0.000207854854938746,0.0030764815269663,0.0020283829403153,"RTN4RL1/SPP1/APOA4/NEO1",4
"GO:0060562","epithelial tube morphogenesis","8/90","337/18805",0.0237388724035608,4.96010550609957,5.08701753215138,0.000211780943741936,0.00311736894661893,0.00205534079582978,"MDK/SFRP1/KDR/NTN1/AGT/NOTCH1/CSF1/NOTCH2",8
"GO:0008361","regulation of cell size","6/90","179/18805",0.0335195530726257,7.00372439478585,5.59678886642535,0.000219736489721089,0.00321679812001528,0.00212089634599935,"CRABP2/NTN1/SPP1/CXCL12/SEMA3G/SEMA4D",6
"GO:0071450","cellular response to oxygen radical","3/90","25/18805",0.12,25.0733333333333,8.35237336915244,0.000225914334377222,0.00327148379349501,0.00215695165339959,"SOD2/APOA4/MB",3
"GO:0071451","cellular response to superoxide","3/90","25/18805",0.12,25.0733333333333,8.35237336915244,0.000225914334377222,0.00327148379349501,0.00215695165339959,"SOD2/APOA4/MB",3
"GO:0045927","positive regulation of growth","7/90","259/18805",0.027027027027027,5.64714714714715,5.2223098854886,0.000244863728430124,0.00352682757238871,0.00232530467632002,"SFRP1/CRABP2/NTN1/CXCL12/NOTCH1/CSF1/SEMA4D",7
"GO:0036005","response to macrophage colony-stimulating factor","4/90","64/18805",0.0625,13.0590277777778,6.70127379695428,0.000250320279421596,0.00358613919021635,0.00236440995704722,"KDR/EPHB2/SPP1/CSF1",4
"GO:0090023","positive regulation of neutrophil chemotaxis","3/90","26/18805",0.115384615384615,24.1089743589744,8.17678491309263,0.000254498896249742,0.00359455848225831,0.00236996095684935,"THBS4/LBP/MDK",3
"GO:2000050","regulation of non-canonical Wnt signaling pathway","3/90","26/18805",0.115384615384615,24.1089743589744,8.17678491309263,0.000254498896249742,0.00359455848225831,0.00236996095684935,"SFRP4/SFRP1/RSPO3",3
"GO:0042129","regulation of T cell proliferation","6/90","184/18805",0.0326086956521739,6.81340579710145,5.49527601698314,0.000254933225692079,0.00359455848225831,0.00236996095684935,"GPNMB/EPO/TFRC/PLA2G2A/IL6/IL12B",6
"GO:0006956","complement activation","4/90","65/18805",0.0615384615384615,12.8581196581197,6.64108706218374,0.000265765274100353,0.00370521956345861,0.00244292191803051,"C1S/C9/C6/CR2",4
"GO:0031640","killing of cells of another organism","5/90","119/18805",0.0420168067226891,8.77917833800187,5.90337669555088,0.000266930711365253,0.00370521956345861,0.00244292191803051,"C9/CCL22/CXCL12/C6/PLA2G2A",5
"GO:0141061","disruption of cell in another organism","5/90","119/18805",0.0420168067226891,8.77917833800187,5.90337669555088,0.000266930711365253,0.00370521956345861,0.00244292191803051,"C9/CCL22/CXCL12/C6/PLA2G2A",5
"GO:0010812","negative regulation of cell-substrate adhesion","4/90","66/18805",0.0606060606060606,12.6632996632997,6.58220882484332,0.000281883298765498,0.00385245012268364,0.0025399938334662,"NOTCH1/PLG/POSTN/COL1A1",4
"GO:0051965","positive regulation of synapse assembly","4/90","66/18805",0.0606060606060606,12.6632996632997,6.58220882484332,0.000281883298765498,0.00385245012268364,0.0025399938334662,"EPHB2/CBLN2/AMIGO1/SEMA4D",4
"GO:1905330","regulation of morphogenesis of an epithelium","4/90","66/18805",0.0606060606060606,12.6632996632997,6.58220882484332,0.000281883298765498,0.00385245012268364,0.0025399938334662,"HGF/MDK/SFRP1/AGT",4
"GO:0036296","response to increased oxygen levels","3/90","27/18805",0.111111111111111,23.216049382716,8.01079295256838,0.000285322041770336,0.00385245012268364,0.0025399938334662,"EPO/SOD2/COL1A1",3
"GO:0042730","fibrinolysis","3/90","27/18805",0.111111111111111,23.216049382716,8.01079295256838,0.000285322041770336,0.00385245012268364,0.0025399938334662,"KLKB1/SERPINF2/PLG",3
"GO:0031345","negative regulation of cell projection organization","6/90","188/18805",0.0319148936170213,6.66843971631206,5.41675343992989,0.000286165574622637,0.00385245012268364,0.0025399938334662,"NTN1/RTN4RL1/EPHB2/SPP1/NEO1/SEMA3G",6
"GO:1905952","regulation of lipid localization","6/90","189/18805",0.0317460317460317,6.6331569664903,5.39747985520211,0.000294424455505006,0.00394381558148956,0.00260023282282842,"AGT/SPP1/CRP/APOA4/IL6/APOA1",6
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","5/90","122/18805",0.040983606557377,8.56329690346084,5.81191451753578,0.000299573903591024,0.00399282829711619,0.00263254784093081,"KDR/EPHB2/NOTCH1/SMOC2/IL12B",5
"GO:0141060","disruption of anatomical structure in another organism","5/90","123/18805",0.040650406504065,8.4936766034327,5.78212237338343,0.000311100628687009,0.00409077545247703,0.00269712626834697,"C9/CCL22/CXCL12/C6/PLA2G2A",5
"GO:0032640","tumor necrosis factor production","6/90","191/18805",0.031413612565445,6.56369982547993,5.35934826808011,0.000311503617881789,0.00409077545247703,0.00269712626834697,"LBP/GPNMB/EPHB2/IL6/IL12B/LILRA4",6
"GO:0032680","regulation of tumor necrosis factor production","6/90","191/18805",0.031413612565445,6.56369982547993,5.35934826808011,0.000311503617881789,0.00409077545247703,0.00269712626834697,"LBP/GPNMB/EPHB2/IL6/IL12B/LILRA4",6
"GO:0000303","response to superoxide","3/90","28/18805",0.107142857142857,22.3869047619048,7.85353725527337,0.000318456808303485,0.00412147724369583,0.0027173685447915,"SOD2/APOA4/MB",3
"GO:0060586","multicellular organismal-level iron ion homeostasis","3/90","28/18805",0.107142857142857,22.3869047619048,7.85353725527337,0.000318456808303485,0.00412147724369583,0.0027173685447915,"SOD2/TFRC/NEO1",3
"GO:0071624","positive regulation of granulocyte chemotaxis","3/90","28/18805",0.107142857142857,22.3869047619048,7.85353725527337,0.000318456808303485,0.00412147724369583,0.0027173685447915,"THBS4/LBP/MDK",3
"GO:0001894","tissue homeostasis","7/90","272/18805",0.0257352941176471,5.37724673202614,5.04271096856224,0.000329447939963541,0.00422292359407812,0.00278425405821618,"RBP4/TFRC/SPP1/CDH5/NOTCH1/IL6/CSF1",7
"GO:0060249","anatomical structure homeostasis","7/90","272/18805",0.0257352941176471,5.37724673202614,5.04271096856224,0.000329447939963541,0.00422292359407812,0.00278425405821618,"RBP4/TFRC/SPP1/CDH5/NOTCH1/IL6/CSF1",7
"GO:0030193","regulation of blood coagulation","4/90","69/18805",0.0579710144927536,12.1127214170692,6.4129520692129,0.000334445994944736,0.00426657533550927,0.00281303448379582,"KLKB1/EPHB2/SERPINF2/PLG",4
"GO:0010811","positive regulation of cell-substrate adhesion","5/90","126/18805",0.0396825396825397,8.29144620811288,5.69473603072251,0.000347705623410107,0.00441174658268771,0.00290874865552739,"MDK/SFRP1/KDR/CSF1/APOA1",5
"GO:0045765","regulation of angiogenesis","8/90","363/18805",0.0220385674931129,4.60483624119988,4.80934912008275,0.00034911917712945,0.00441174658268771,0.00290874865552739,"THBS4/MDK/GPNMB/SFRP1/KDR/CDH5/IL6/SMOC2",8
"GO:0000305","response to oxygen radical","3/90","29/18805",0.103448275862069,21.6149425287356,7.7042621031486,0.000353975069232624,0.00445210896936244,0.00293536034678697,"SOD2/APOA4/MB",3
"GO:0071706","tumor necrosis factor superfamily cytokine production","6/90","196/18805",0.0306122448979592,6.39625850340136,5.26636218936159,0.000357616166331339,0.0044560637655891,0.00293796781935856,"LBP/GPNMB/EPHB2/IL6/IL12B/LILRA4",6
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","6/90","196/18805",0.0306122448979592,6.39625850340136,5.26636218936159,0.000357616166331339,0.0044560637655891,0.00293796781935856,"LBP/GPNMB/EPHB2/IL6/IL12B/LILRA4",6
"GO:1900046","regulation of hemostasis","4/90","71/18805",0.0563380281690141,11.7715179968701,6.30583043142984,0.000373166871331984,0.00462830577915919,0.0030515302636212,"KLKB1/EPHB2/SERPINF2/PLG",4
"GO:0018108","peptidyl-tyrosine phosphorylation","6/90","198/18805",0.0303030303030303,6.33164983164983,5.23006992044454,0.000377491251702976,0.00464493488463292,0.00306249414998292,"THBS4/SFRP1/KDR/EPHB2/IL6/SEMA4D",6
"GO:0043410","positive regulation of MAPK cascade","9/90","464/18805",0.0193965517241379,4.05280172413793,4.61740047620966,0.000377975291097416,0.00464493488463292,0.00306249414998292,"HGF/GPNMB/EPO/KDR/PLA2G2A/NOTCH1/IL6/SERPINF2/NOTCH2",9
"GO:0018212","peptidyl-tyrosine modification","6/90","199/18805",0.0301507537688442,6.2998324958124,5.21211073271299,0.00038774771268983,0.00474326996482216,0.00312732834363631,"THBS4/SFRP1/KDR/EPHB2/IL6/SEMA4D",6
"GO:0045672","positive regulation of osteoclast differentiation","3/90","30/18805",0.1,20.8944444444444,7.56230049884526,0.00039194754508169,0.00475079624395853,0.00313229056299971,"CSF1/NOTCH2/IL12B",3
"GO:0048668","collateral sprouting","3/90","30/18805",0.1,20.8944444444444,7.56230049884526,0.00039194754508169,0.00475079624395853,0.00313229056299971,"CRABP2/SPP1/SEMA4D",3
"GO:0050918","positive chemotaxis","4/90","72/18805",0.0555555555555556,11.608024691358,6.25386588983161,0.000393683003418736,0.00475079624395853,0.00313229056299971,"HGF/GPNMB/KDR/CXCL12",4
"GO:0000302","response to reactive oxygen species","6/90","201/18805",0.0298507462686567,6.23714759535655,5.17655862828287,0.000408914369986126,0.00489764701469835,0.0032291120766444,"HGF/SOD2/APOA4/IL6/COL1A1/MB",6
"GO:0002696","positive regulation of leukocyte activation","8/90","372/18805",0.021505376344086,4.49342891278375,4.71929177578748,0.000410909722846515,0.00489764701469835,0.0032291120766444,"LBP/MDK/EPO/IL1RL1/EPHB2/TFRC/IL6/IL12B",8
"GO:0014015","positive regulation of gliogenesis","4/90","73/18805",0.0547945205479452,11.4490106544901,6.20291725387696,0.000414992860148013,0.00489764701469835,0.0032291120766444,"MDK/NTN1/NOTCH1/IL6",4
